Month,DayOfWeek,IsHoliday,Temperature,Humidity,SquareFootArea,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DailyConsumption_kWh,MonthlyConsumption_kWh
12,1,1,17.0,72.8,2800,4,4.2,6.8,0.0,39.57,1204.63
9,2,0,19.4,66.5,3500,9,5.5,5.1,6.3,50.83,1493.56
4,1,0,24.7,71.5,1200,2,5.2,3.0,1.4,22.68,611.78
1,5,0,16.8,38.3,1800,7,7.9,3.1,10.3,37.06,1156.39
7,3,1,22.5,61.5,1500,3,7.7,7.8,0.0,37.56,1149.44
7,5,1,37.0,57.9,2200,4,5.5,5.1,7.1,45.82,1455.05
4,0,0,24.3,41.9,5000,1,7.2,3.8,1.5,48.0,1423.23
3,3,0,21.4,58.0,1200,3,1.5,5.2,6.7,18.76,564.6
8,1,0,25.5,65.1,2200,2,7.4,4.3,0.4,32.21,975.82
5,3,0,28.8,40.7,4500,7,11.5,4.9,6.4,63.66,1916.08
10,0,0,27.1,62.8,2800,6,7.1,4.9,2.2,46.85,1416.8
7,4,0,29.6,61.1,1800,1,9.1,5.1,0.2,37.09,1098.26
4,5,0,31.0,39.6,4500,8,10.5,6.9,6.4,71.62,2067.5
4,5,0,22.2,50.8,1500,9,7.9,3.6,0.0,40.4,1224.96
8,1,1,34.1,56.1,1800,1,11.6,7.1,0.3,46.5,1420.88
8,3,0,30.2,42.9,5000,5,9.6,4.1,6.5,60.67,1804.96
2,1,0,17.7,47.0,2200,7,5.5,6.1,3.0,40.95,1340.38
2,4,0,7.6,55.9,2800,2,11.3,5.1,0.0,48.0,1418.53
3,3,0,19.7,64.6,1200,6,9.4,4.4,0.0,34.26,999.65
12,3,0,11.8,67.7,5000,8,9.7,7.5,0.0,71.63,2168.87
12,1,0,11.3,49.7,4500,8,9.3,4.6,6.2,61.87,1866.68
3,1,0,25.8,62.8,3500,8,4.1,7.9,0.0,51.07,1461.27
1,0,0,13.0,49.3,5000,6,6.3,6.6,2.0,59.64,1825.05
3,6,0,13.5,35.7,2200,6,6.8,4.5,7.9,40.19,1185.16
6,6,0,27.3,45.6,2200,3,5.7,3.5,3.2,28.22,902.33
8,4,0,23.1,66.0,5000,2,6.3,6.8,0.0,48.3,1466.99
12,6,0,21.5,67.9,2200,5,4.3,3.8,2.8,32.08,951.82
10,0,0,18.9,57.5,5000,9,8.4,5.7,0.0,69.55,2143.87
6,5,0,31.3,45.0,800,4,8.3,6.4,9.7,32.41,947.6
5,3,0,32.1,46.0,4500,5,7.1,6.2,2.0,57.32,1659.5
4,1,0,19.7,53.8,1500,6,4.5,5.3,0.3,34.22,965.27
3,3,1,20.4,42.2,4500,6,6.3,4.5,6.5,54.24,1638.12
4,3,0,17.4,48.3,2200,4,6.5,6.5,1.1,38.34,1232.12
7,2,0,41.0,48.1,1200,4,12.1,2.6,2.8,45.63,1362.48
1,5,0,18.2,43.1,5000,8,6.3,6.2,5.7,56.19,1719.9
7,2,0,29.1,40.6,1800,5,11.9,3.6,0.0,43.75,1326.51
1,6,0,10.5,64.3,3500,5,10.9,4.2,1.6,53.83,1596.31
2,3,0,14.6,57.6,4500,9,6.2,6.5,0.0,60.67,1745.51
4,1,0,20.5,48.8,3500,4,2.3,4.3,2.2,37.56,1134.29
1,3,1,22.8,48.4,2800,7,5.8,7.4,0.9,48.58,1493.6
11,5,0,12.5,78.3,3500,5,6.3,6.6,0.0,48.23,1467.38
12,2,0,15.7,49.9,1800,9,4.1,4.9,8.8,37.42,1107.32
11,1,1,17.9,62.3,800,8,8.2,5.5,0.2,42.98,1265.61
11,3,0,17.5,53.5,2200,8,7.0,4.1,0.0,43.99,1291.18
9,4,0,25.5,55.4,4500,3,9.6,6.0,1.5,56.69,1671.05
12,5,0,14.5,65.5,2800,9,7.8,8.3,8.8,52.59,1579.73
6,5,0,32.9,33.6,2200,8,9.1,4.0,1.3,48.06,1434.75
1,4,0,16.7,59.3,1200,3,4.7,5.6,2.8,27.16,837.56
1,3,0,15.9,73.6,2200,1,6.3,5.6,0.0,32.58,933.74
6,5,0,15.3,71.1,1500,5,4.1,3.6,0.0,31.68,949.22
4,1,0,23.3,50.9,1200,4,8.8,3.9,0.0,33.87,1014.52
4,3,0,14.5,53.0,1500,8,5.3,3.1,0.7,41.46,1220.92
11,3,0,20.9,85.9,1800,6,6.5,6.4,0.0,36.47,1107.93
6,2,0,35.6,63.6,1200,5,9.9,5.0,4.6,40.84,1185.04
12,5,1,10.9,52.6,1800,9,9.8,4.8,0.0,53.21,1649.97
11,5,0,16.8,51.9,1800,6,7.3,8.7,8.4,40.1,1222.08
7,4,0,27.3,62.1,2800,3,5.2,2.6,0.0,35.92,1102.1
9,2,0,31.6,42.9,2200,6,8.5,7.5,4.7,48.41,1449.07
10,6,0,22.4,70.6,3500,4,9.0,2.2,0.0,45.42,1347.81
5,2,0,33.8,54.7,3500,5,8.2,4.7,0.5,52.64,1546.71
9,5,0,27.9,61.2,1500,6,10.4,3.1,0.0,41.37,1203.63
4,3,1,23.1,49.4,5000,9,8.0,4.7,4.2,67.07,1943.29
10,2,1,22.3,49.9,3500,3,6.7,4.5,3.9,45.8,1378.18
2,4,1,18.8,75.0,3500,1,5.2,4.0,0.0,43.45,1334.94
3,2,1,10.2,52.0,1200,2,9.8,5.6,4.4,38.04,1086.22
11,4,0,18.4,54.4,1500,8,5.8,7.1,0.2,41.71,1310.82
1,6,0,13.7,58.4,1500,4,10.4,5.2,0.7,40.85,1154.73
6,2,1,32.2,52.3,2800,7,6.8,6.2,6.2,53.49,1643.15
6,4,0,28.1,37.6,1800,2,8.7,7.5,9.2,36.62,1060.55
1,2,1,9.3,52.6,1800,8,9.6,4.8,5.7,50.36,1559.36
11,6,0,18.0,51.9,800,9,7.6,7.3,0.0,40.22,1240.93
3,2,0,13.1,65.1,2800,7,9.8,9.5,0.7,60.01,1919.54
5,1,0,17.3,40.0,4500,1,5.3,7.8,5.8,47.32,1391.55
3,4,1,21.3,33.9,4500,2,4.3,7.6,12.3,42.73,1181.25
10,6,0,24.6,33.9,4500,9,7.5,7.0,8.4,62.65,1794.41
3,4,0,20.1,37.4,2200,7,8.2,7.4,2.0,44.75,1333.23
10,4,0,27.9,73.8,2800,3,7.6,4.6,0.0,45.43,1370.3
3,0,0,15.0,55.2,2200,5,10.7,5.4,0.0,44.56,1304.51
5,6,0,19.6,56.7,1800,1,5.8,4.8,0.4,28.39,868.09
5,2,0,25.7,57.1,1800,3,6.0,4.3,0.0,32.5,1015.2
4,4,0,20.4,53.2,1800,4,7.1,5.6,0.0,31.32,965.88
1,5,0,10.2,58.4,1800,4,8.1,4.6,0.0,43.14,1292.42
5,0,0,25.6,63.2,2800,7,6.3,5.8,5.5,42.92,1249.53
10,1,0,19.2,59.3,2800,5,7.1,3.4,0.0,38.93,1205.34
5,4,0,17.7,67.5,2200,9,8.9,5.1,0.0,47.22,1478.78
4,4,0,20.0,59.9,5000,7,6.9,7.7,9.6,60.76,1795.75
6,0,1,23.8,42.6,4500,2,7.1,5.5,7.4,48.17,1392.4
10,2,0,23.0,51.5,2800,8,10.4,7.8,2.9,53.61,1660.25
4,5,0,19.0,43.8,5000,2,8.0,4.3,3.2,51.3,1553.47
7,1,0,35.0,65.3,2200,7,9.5,5.3,0.0,50.73,1535.47
7,4,0,37.2,45.8,1800,5,13.1,5.8,0.0,54.92,1724.96
2,2,0,18.1,47.9,2800,6,6.4,5.3,3.9,43.32,1218.9
3,6,0,11.0,58.8,1800,4,10.2,3.3,3.4,41.39,1232.16
1,5,0,20.8,58.2,4500,5,7.1,6.4,0.0,50.01,1517.3
8,6,0,36.0,56.0,3500,5,10.5,4.0,0.0,60.02,1891.27
9,5,0,26.1,77.7,2200,7,6.1,5.7,0.0,46.09,1380.49
4,1,0,28.0,63.5,2800,4,8.0,2.2,2.4,43.85,1293.75
6,3,0,26.4,50.3,3500,5,6.7,4.5,5.3,47.96,1448.55
9,5,0,17.6,38.1,1200,4,7.5,5.2,3.7,31.15,967.39
6,3,0,25.5,44.0,5000,4,8.2,6.2,0.0,61.58,1901.06
12,6,1,22.9,68.5,3500,8,2.6,3.9,0.0,44.02,1386.79
12,5,0,8.4,45.9,4500,5,10.5,4.2,8.0,56.27,1602.02
12,1,0,15.1,85.7,2200,9,13.6,8.5,0.0,63.52,1871.07
9,0,0,26.2,55.2,1500,5,6.9,8.4,3.8,35.32,1098.46
4,1,1,19.7,53.1,1200,8,8.4,6.6,0.0,45.38,1373.13
8,1,0,26.9,44.5,1200,3,9.3,7.2,0.0,34.62,1058.19
9,0,0,26.3,61.0,1500,7,4.3,5.1,7.1,35.46,1035.66
4,0,0,19.5,38.6,800,1,7.4,6.1,11.7,20.31,620.13
5,2,1,19.6,76.6,800,5,4.7,6.4,0.0,30.08,891.97
8,5,0,29.9,68.3,3500,2,8.3,3.8,0.0,48.52,1476.96
12,6,1,19.9,71.8,4500,8,3.4,6.1,1.8,52.54,1599.09
10,2,0,25.9,40.8,2800,6,8.4,5.2,0.0,51.52,1560.21
6,0,0,25.3,52.5,3500,5,6.6,6.1,6.3,47.11,1425.68
12,3,0,9.4,74.5,800,3,12.2,4.5,5.2,37.99,1132.07
7,6,0,28.7,57.8,800,1,5.6,2.9,2.8,23.74,783.72
3,3,1,25.1,43.0,5000,8,9.0,5.8,0.0,71.04,2181.54
7,1,0,32.9,42.9,2200,5,10.4,6.7,9.5,48.65,1461.99
12,4,0,18.2,54.6,3500,9,5.1,7.1,2.3,49.19,1514.37
8,1,0,32.9,45.3,2800,7,6.5,3.0,2.4,48.04,1532.45
10,1,0,23.9,75.8,1800,1,6.3,5.4,0.0,26.63,758.25
6,4,0,29.5,26.9,800,1,9.0,6.1,2.1,30.29,877.29
10,5,0,25.0,65.4,1800,7,5.1,5.9,3.5,37.68,1134.27
9,0,0,23.5,39.5,4500,7,4.9,7.0,3.8,51.78,1567.5
6,3,0,22.6,38.5,800,9,8.5,3.8,4.0,36.95,1084.46
12,1,0,18.3,35.9,1200,2,5.2,3.5,5.3,24.25,759.26
9,4,0,31.6,48.4,4500,7,10.3,6.6,0.0,66.84,2001.52
4,2,0,17.0,70.6,1200,2,9.6,4.7,0.0,31.16,983.98
8,1,0,32.6,55.7,5000,2,7.9,7.0,0.8,59.05,1741.45
11,3,0,25.6,44.9,1500,5,4.9,6.0,9.0,34.68,1001.72
4,0,0,22.0,64.7,1500,9,8.0,4.6,2.4,41.63,1240.11
2,1,0,11.4,72.3,2800,9,8.3,4.5,0.0,56.5,1688.21
10,1,0,22.6,58.7,1500,1,5.6,2.3,0.0,23.16,654.49
11,5,1,15.5,83.7,5000,7,10.5,6.7,0.0,73.32,2204.37
9,4,0,23.2,64.9,4500,3,6.1,5.1,0.0,50.16,1475.32
5,2,1,27.9,58.9,1800,1,8.6,6.5,7.0,35.87,1161.59
4,2,0,14.8,42.9,2800,2,4.6,5.6,3.3,34.86,1043.12
2,6,1,8.6,65.0,4500,6,9.6,5.8,1.1,64.22,1943.18
1,0,0,14.1,61.9,1800,2,6.3,6.4,0.0,33.18,939.32
11,6,0,17.9,65.6,2200,2,5.9,5.1,0.0,30.33,934.66
7,3,0,31.5,42.5,3500,4,8.0,4.9,0.0,49.5,1448.74
6,0,0,37.4,51.5,4500,3,13.5,5.3,7.8,67.4,2063.13
2,1,1,15.5,47.7,3500,8,6.3,7.1,4.8,55.41,1592.99
8,1,0,31.6,26.7,4500,8,8.1,4.4,2.8,63.76,1911.37
11,2,0,13.6,71.3,1800,6,11.3,7.0,0.6,48.05,1487.98
4,3,1,25.5,34.5,800,4,6.6,5.5,8.9,29.73,899.8
8,4,0,26.6,53.8,2800,7,6.4,5.1,5.6,45.39,1355.4
7,3,0,30.3,54.7,2200,9,11.0,6.2,2.2,55.91,1737.46
5,1,0,25.5,54.6,1800,2,7.4,7.0,1.8,33.51,968.35
10,4,1,26.6,54.1,1200,6,7.9,7.4,0.0,40.94,1175.52
10,3,0,16.1,60.8,800,7,8.1,6.3,5.2,34.24,980.23
12,3,0,4.8,65.7,5000,1,13.5,6.0,1.5,65.55,1921.24
8,4,0,28.0,61.3,1200,6,6.0,5.7,3.7,33.82,1033.3
9,1,0,28.1,75.8,5000,8,10.4,4.9,0.0,72.36,2157.25
5,3,0,26.7,53.5,2800,7,4.7,6.4,5.1,42.08,1306.66
10,4,1,27.5,58.3,2800,2,6.3,4.5,0.4,39.38,1202.12
5,5,1,28.0,39.8,1200,2,6.3,3.7,7.4,29.83,911.33
2,5,0,12.5,62.7,2800,4,8.3,4.8,0.0,41.3,1160.86
5,1,0,15.5,58.7,1500,5,6.1,3.0,7.5,32.38,997.16
3,4,0,16.9,52.7,3500,5,9.8,3.6,0.0,49.14,1530.43
7,5,0,34.6,57.2,1800,2,11.1,8.2,5.2,43.17,1299.76
10,4,0,20.2,54.0,5000,7,6.2,7.4,0.4,60.17,1761.6
5,3,1,26.1,58.7,2200,8,5.8,5.4,7.7,46.27,1318.25
8,1,0,30.8,63.5,1500,2,11.7,6.0,0.5,39.76,1237.62
1,5,0,9.4,70.1,800,4,9.7,4.0,5.5,34.36,1035.4
3,6,0,20.8,56.4,800,3,5.6,6.3,0.4,27.24,756.02
3,3,0,25.4,42.5,1800,4,7.0,5.8,0.0,36.11,1100.49
9,6,0,25.2,47.7,1800,5,6.8,4.4,3.6,34.5,1034.02
5,6,0,20.9,57.8,5000,6,7.7,5.1,0.0,58.02,1812.12
12,0,1,14.8,89.4,4500,2,10.1,4.6,0.0,55.55,1630.27
9,0,1,16.0,50.9,1800,6,5.6,6.9,6.8,38.74,1178.97
9,1,0,27.5,60.5,2800,9,6.6,5.8,0.0,53.0,1643.38
1,5,1,16.0,52.7,3500,8,6.3,3.4,9.1,49.52,1506.37
2,5,0,22.6,45.8,4500,1,7.1,4.4,2.1,46.1,1375.93
5,5,0,25.1,42.6,1800,9,9.2,4.7,0.0,47.8,1418.82
4,4,0,23.8,27.5,800,2,4.1,3.0,8.1,15.05,437.46
10,3,0,18.1,73.7,2200,1,4.8,4.0,0.0,30.04,878.37
9,5,1,24.4,28.2,800,6,6.3,2.4,5.7,28.19,814.17
7,3,0,23.1,47.5,1800,1,7.7,3.7,0.0,31.34,991.36
6,1,0,28.1,35.9,3500,6,6.2,5.9,10.1,48.18,1492.59
7,6,0,28.6,40.1,3500,2,7.5,5.9,6.1,44.56,1369.56
1,5,0,15.3,75.8,800,7,6.3,6.5,0.0,33.87,1026.07
1,1,0,11.2,61.7,5000,7,10.5,7.1,1.3,68.76,2071.26
8,5,0,29.3,40.9,1200,4,8.3,7.2,0.7,39.68,1119.98
2,0,0,13.6,50.4,2200,2,6.8,3.7,5.8,30.77,954.44
12,2,0,13.6,50.8,2800,7,5.9,3.6,10.2,41.93,1258.47
10,1,0,22.4,57.0,800,1,5.6,5.2,5.0,22.14,610.34
11,5,0,18.2,61.4,1200,2,6.3,6.0,0.0,26.05,828.68
9,2,0,29.4,77.7,3500,2,10.2,3.9,0.0,49.03,1463.62
7,1,0,29.5,27.7,2800,1,10.6,5.5,6.9,43.72,1345.34
6,4,1,27.4,49.6,2800,9,5.6,8.6,0.0,53.51,1625.06
1,5,0,13.2,55.5,2800,6,10.3,3.6,4.6,50.47,1473.33
1,4,0,10.8,70.7,3500,3,10.5,5.3,0.5,52.13,1597.49
2,0,0,13.5,61.8,5000,6,7.2,7.2,0.0,60.28,1778.35
6,5,0,38.1,57.1,5000,7,12.6,5.4,0.0,77.26,2242.91
6,6,0,24.8,54.1,1200,3,5.6,5.9,0.7,29.12,907.04
2,0,0,13.8,46.3,1200,4,9.0,6.8,9.0,35.71,1080.32
1,2,0,12.3,73.9,2200,1,13.5,4.6,0.0,44.09,1327.76
10,1,0,20.9,67.1,3500,6,6.5,4.0,0.0,43.69,1344.73
5,3,0,24.5,61.7,1500,6,6.4,5.4,0.0,36.7,1049.4
5,0,0,27.3,65.8,1500,9,5.3,4.3,2.8,36.27,1045.27
2,3,0,7.4,62.5,1800,2,10.2,4.4,0.0,41.97,1209.04
6,3,0,33.6,67.8,1500,5,11.8,6.2,3.2,46.08,1361.15
9,1,0,28.8,59.5,1500,5,6.9,5.8,0.0,39.25,1192.52
2,2,0,9.5,54.9,4500,7,10.5,7.2,0.0,65.25,2049.23
10,1,0,11.8,57.4,3500,5,8.2,5.8,3.5,49.05,1460.58
2,5,0,10.7,57.2,3500,4,8.3,4.2,0.0,48.31,1456.66
3,0,0,16.9,48.8,1200,2,8.2,3.7,3.7,31.41,878.09
7,3,0,41.6,70.3,5000,8,8.4,6.7,0.0,72.89,2161.99
6,1,0,31.4,53.6,2800,5,8.7,5.9,6.2,51.95,1465.94
12,1,0,6.9,61.1,1500,4,12.2,5.1,1.6,47.04,1513.75
8,1,0,25.8,57.2,5000,9,7.1,6.4,9.2,63.47,1818.97
8,0,0,28.7,88.3,5000,2,8.3,4.1,0.0,55.01,1627.01
6,2,0,30.1,36.4,2800,3,8.5,1.6,3.8,41.9,1250.53
12,6,0,9.2,49.9,2800,8,13.4,7.4,0.0,65.26,2037.38
11,1,0,17.4,42.8,4500,4,7.8,6.4,0.0,56.07,1692.17
10,0,0,18.8,54.7,4500,9,4.1,5.8,0.5,55.48,1601.19
3,3,0,13.0,57.9,2800,9,6.7,4.6,0.1,52.2,1552.42
3,5,0,19.2,49.4,3500,9,6.7,5.6,8.5,55.03,1653.64
1,6,0,17.5,52.9,1800,1,9.6,2.5,0.0,28.87,837.05
7,4,0,33.8,52.4,800,6,11.2,5.8,5.6,43.78,1280.0
5,6,0,28.6,44.6,1800,6,10.3,2.7,2.7,45.61,1331.62
4,6,0,19.8,56.2,4500,8,4.1,6.0,8.3,49.03,1435.52
10,0,0,25.2,70.9,4500,7,8.5,4.6,0.0,58.13,1702.0
4,4,0,23.4,60.6,1200,7,5.2,5.5,5.3,31.73,911.57
4,1,0,22.6,63.1,3500,2,6.2,3.5,0.0,39.66,1174.3
6,1,1,26.2,63.0,800,4,9.3,7.7,3.0,39.17,1208.11
8,6,0,26.7,55.9,1200,1,6.6,5.6,7.1,24.51,677.28
8,0,0,29.3,50.6,4500,7,5.6,4.7,0.5,57.68,1693.12
5,4,0,37.0,41.4,1800,4,10.1,5.1,0.0,45.48,1366.13
6,1,0,30.3,45.3,1500,9,9.0,8.3,0.0,54.0,1642.73
4,3,0,19.2,46.2,1200,6,7.9,4.2,0.0,35.89,1142.55
12,2,0,11.3,68.8,2800,6,7.1,3.9,0.0,47.87,1467.01
11,2,0,15.8,63.5,1800,9,6.5,4.2,0.0,46.05,1387.63
9,1,0,35.8,63.4,1500,8,10.9,4.8,1.9,53.4,1599.83
8,4,0,27.1,38.6,1500,6,8.9,7.8,5.3,42.12,1257.13
10,5,0,26.1,74.7,1500,6,7.9,4.8,0.0,39.88,1143.09
12,1,0,13.4,54.9,4500,6,8.0,5.0,0.0,55.86,1692.63
10,5,0,23.2,44.3,5000,4,5.2,5.7,0.9,49.88,1475.85
1,5,1,17.6,54.1,5000,5,8.8,5.5,2.3,62.04,1867.1
2,4,1,12.5,87.3,2200,3,11.0,6.8,0.0,51.12,1490.63
9,5,1,23.1,50.3,800,9,5.5,7.1,0.0,41.64,1244.09
8,3,0,36.4,48.6,2200,2,9.7,5.7,2.9,45.01,1307.62
3,4,1,22.4,52.7,800,7,7.8,5.4,2.5,34.88,1069.44
8,1,0,32.5,50.7,5000,1,9.8,6.5,0.0,59.36,1768.25
12,6,0,18.6,50.6,4500,7,7.9,4.5,4.1,54.38,1638.35
1,3,0,16.1,61.0,3500,2,8.0,3.9,3.5,42.8,1263.29
10,0,0,31.1,70.4,1200,5,9.8,4.9,0.0,39.15,1204.46
4,2,0,22.2,56.3,1200,1,5.5,6.8,0.0,25.14,769.24
3,1,0,20.6,41.7,1800,5,2.1,4.2,12.3,23.47,665.45
6,1,0,22.4,45.9,5000,4,6.8,4.5,6.0,52.16,1522.56
7,1,0,26.3,44.1,5000,1,9.0,5.4,3.9,52.26,1605.92
4,3,0,16.6,53.1,4500,1,7.9,5.0,0.0,44.8,1239.8
7,0,0,35.7,66.6,2200,7,8.9,5.1,0.0,53.73,1672.88
9,6,0,14.5,53.2,3500,3,6.8,6.0,3.7,43.85,1281.79
11,4,0,16.2,58.3,5000,9,12.4,5.2,0.0,72.01,2188.37
2,0,0,1.6,78.8,1500,9,12.5,7.5,0.0,60.23,1822.73
11,3,0,14.3,69.8,1800,9,3.3,6.3,0.0,39.18,1157.99
3,1,0,15.8,61.9,1200,1,6.4,6.6,2.2,25.39,774.27
5,2,0,32.2,74.2,5000,4,8.9,4.2,4.2,62.61,1879.98
3,1,0,19.8,60.9,3500,1,3.9,4.9,0.8,33.46,1037.2
11,4,0,14.3,35.5,2800,1,7.8,2.3,1.6,34.85,1009.72
8,5,0,33.7,62.5,2200,9,8.8,7.9,0.0,53.81,1643.3
12,2,0,15.2,40.9,3500,5,8.1,8.9,9.0,50.19,1417.5
10,1,0,22.2,62.9,1500,1,5.8,4.7,4.2,22.68,705.73
8,6,0,23.5,31.9,2200,3,5.3,5.9,10.6,30.85,924.4
8,2,1,24.5,46.9,1200,7,6.4,5.9,6.7,40.86,1245.96
12,5,0,11.4,55.6,2200,2,10.6,3.3,8.5,41.67,1276.11
12,0,0,15.3,50.8,3500,4,7.8,7.3,2.7,48.33,1514.3
9,3,0,26.4,50.8,3500,2,7.2,4.8,4.8,41.15,1238.77
4,1,1,28.9,64.9,5000,9,9.1,2.8,0.0,70.84,2084.83
5,4,0,27.7,42.1,1500,9,8.0,4.8,4.5,46.97,1489.39
5,0,0,13.8,57.2,4500,7,5.9,3.6,1.7,54.32,1644.57
8,1,0,30.1,40.9,2200,7,10.1,5.9,7.0,54.12,1661.24
7,0,0,23.5,48.4,3500,2,5.5,5.4,0.0,38.87,1147.51
9,4,0,21.7,58.9,800,8,5.5,7.6,0.0,34.86,1026.8
8,1,0,25.3,40.5,800,1,4.3,7.8,1.6,22.07,667.16
2,5,0,12.1,41.8,1800,8,10.3,8.7,7.9,50.8,1548.2
10,5,0,15.8,63.4,2200,5,7.8,4.0,0.0,38.29,1161.0
12,4,0,16.0,73.5,1500,4,8.1,6.3,0.0,38.11,1098.48
4,2,0,15.7,51.6,2800,2,9.2,6.4,0.0,42.44,1341.61
6,4,0,30.5,44.5,1500,3,10.5,4.5,7.3,42.55,1222.8
12,2,1,25.1,61.9,2200,2,5.8,5.6,0.0,37.02,1125.41
2,1,0,9.1,58.2,800,4,9.6,6.0,0.0,38.43,1154.02
7,2,0,28.7,53.6,1500,3,8.1,4.6,6.6,37.62,1242.33
3,1,0,6.6,24.7,3500,5,10.0,7.4,13.4,57.16,1695.26
3,1,0,16.6,42.2,1500,7,5.7,6.1,8.9,36.99,1054.52
11,6,0,20.9,49.2,2200,9,8.9,5.6,0.8,47.87,1465.36
2,3,0,18.3,59.3,3500,5,8.8,3.7,0.0,48.0,1417.4
11,1,0,18.3,61.6,1200,8,7.7,7.5,0.0,43.24,1345.07
8,2,1,32.9,60.1,1500,2,12.3,5.3,0.0,46.86,1445.21
6,3,0,40.4,53.1,1800,6,12.8,5.7,0.0,55.66,1701.58
1,3,1,21.7,43.7,2200,8,5.6,4.5,0.0,47.84,1400.24
12,1,0,12.7,77.4,5000,9,7.6,7.2,0.0,67.78,2072.32
1,4,1,7.5,74.6,5000,4,10.8,3.7,0.0,68.1,2146.74
7,4,0,28.2,35.6,1800,4,5.4,2.1,0.0,32.86,968.71
8,5,0,24.7,56.5,5000,7,8.8,4.6,0.5,63.86,1906.96
5,3,1,28.0,43.5,1800,4,4.8,5.9,5.1,35.0,1043.66
12,1,0,9.8,61.7,1200,5,11.6,6.0,1.1,45.15,1340.86
11,6,0,17.7,72.0,800,2,8.0,5.4,0.0,24.44,739.37
5,4,0,29.8,76.2,3500,2,12.5,4.9,0.0,55.79,1674.61
4,6,0,21.5,61.5,1800,5,6.5,5.7,1.2,37.13,1111.28
6,1,0,24.7,53.5,4500,2,8.4,9.5,2.1,57.54,1686.25
6,1,1,34.2,45.9,4500,6,11.4,6.0,5.1,69.32,2133.16
3,3,0,9.5,57.2,4500,6,7.7,5.0,0.0,57.69,1747.57
9,6,0,24.5,71.3,2800,8,4.9,5.6,4.7,47.73,1475.54
12,5,0,14.9,59.5,5000,1,6.0,4.8,2.6,47.03,1437.79
11,3,0,18.1,48.7,1800,7,6.8,5.8,5.2,32.81,864.72
7,0,0,30.8,31.2,2200,7,8.9,4.3,1.5,49.57,1527.79
1,6,0,16.7,65.5,1800,9,7.4,7.1,0.0,48.42,1489.1
7,4,0,29.8,53.6,2200,4,9.6,5.8,0.0,47.78,1444.21
5,4,0,24.3,42.9,1200,7,5.5,4.5,6.4,31.6,1045.67
5,4,0,24.2,63.0,2200,6,8.6,7.1,0.0,47.03,1457.93
2,2,0,12.3,52.4,4500,4,9.5,2.5,3.3,55.78,1718.77
4,1,0,25.5,50.9,5000,8,10.5,9.0,7.7,71.27,2061.63
12,3,0,12.2,59.8,3500,3,9.5,8.1,0.0,51.39,1602.18
6,4,0,32.7,45.8,3500,8,9.4,8.4,0.0,64.4,1962.49
10,0,0,22.1,60.3,2800,5,10.6,4.8,0.0,50.33,1449.57
11,4,1,15.7,73.1,1200,4,7.4,5.8,0.0,32.29,983.1
7,5,0,32.8,37.0,5000,3,10.1,4.4,8.4,59.69,1714.73
11,1,0,14.7,65.2,2200,7,8.8,6.3,3.0,49.2,1506.79
5,6,0,28.9,52.7,2800,7,10.2,5.7,4.7,56.95,1716.67
9,1,0,27.0,56.8,800,6,8.0,4.9,0.0,38.9,1140.09
3,6,1,15.3,65.5,2200,3,13.2,4.6,0.0,50.31,1541.05
1,6,0,16.4,59.9,2800,9,6.2,6.0,0.0,53.31,1565.23
4,3,0,24.5,58.3,1200,2,10.0,9.6,2.0,38.8,1169.41
9,2,0,31.2,63.6,3500,3,6.1,7.3,2.9,42.89,1336.52
4,6,0,26.3,46.4,1800,1,5.6,5.2,0.7,28.13,828.58
2,6,0,17.3,61.1,2200,7,4.0,5.4,7.5,39.12,1130.84
10,3,0,16.9,54.5,1500,2,5.4,6.1,0.0,27.17,864.21
5,4,1,37.0,49.1,2200,8,7.5,4.9,4.3,55.38,1666.4
3,5,1,11.7,51.1,1800,9,9.0,5.6,10.4,51.65,1639.85
12,0,0,19.3,65.7,2800,2,4.7,2.3,2.5,33.26,1021.14
9,3,0,27.9,56.0,1200,6,11.1,5.7,3.2,43.23,1331.23
4,2,0,16.7,57.2,1500,1,8.3,5.3,0.0,27.18,831.76
6,3,1,28.4,49.8,800,8,8.4,5.0,4.5,41.92,1282.65
2,1,1,14.7,38.3,3500,5,8.4,6.2,2.1,50.69,1548.11
6,4,0,34.8,50.4,5000,9,11.4,6.1,6.4,74.62,2269.12
3,4,0,14.8,55.8,1200,3,10.2,4.5,0.0,30.57,866.82
12,6,0,13.9,62.9,3500,2,7.1,6.4,0.0,44.53,1297.25
12,4,0,4.6,52.9,1500,7,9.6,5.4,0.0,49.74,1521.97
9,4,0,33.8,40.7,2200,7,10.7,4.1,2.5,53.48,1608.58
11,4,0,13.2,66.8,2800,5,11.5,2.9,0.0,52.08,1528.05
2,4,0,16.5,54.2,4500,7,4.6,7.9,0.0,56.06,1695.34
12,0,0,14.6,62.1,1800,6,8.7,5.8,0.0,42.15,1337.11
12,2,0,14.6,56.6,1200,9,10.5,6.0,0.0,50.51,1523.91
9,6,0,29.6,54.9,1500,3,9.8,5.2,0.0,40.59,1236.69
5,4,0,33.5,45.3,4500,4,10.4,7.2,0.2,63.39,1922.14
8,6,0,30.1,40.9,3500,9,9.8,6.1,5.3,61.74,1824.73
2,2,0,18.0,63.2,2800,8,10.5,8.1,0.0,55.19,1653.42
